BAKOS 4-TIER SHELF,185012  |  3560231638559,"€66.16
HT",In stock,https://images.easyrea.com/images/produits/185012/185012.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige Moyen', 'Assortment number': '0', 'Assortment details': 'BOIS/METAL', 'Product dimensions': 'L. 50 x P. 30 x H. 176 cm', 'Product Weight': '10.800 Kg', 'Material': 'MDF E1/STEEL', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME/HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560231638559'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 18', 'Packing dimensions': '180.00 x 17.00 x 35.00 cm', 'Packing details dimensions': 'L.180.00 x l.17.00 x H.35.00 cm', 'Packing weight': '12.00 kg', 'Volume': '0.1071 m3'}","Description
Collection: Le café bordelais
Nombre d'étagères : 4 x H. 39 cm","['https://images.easyrea.com/images/produits/185012/185012_0.jpg', 'https://images.easyrea.com/images/produits/185012/185012_1.jpg', 'https://images.easyrea.com/images/produits/185012/185012.jpg']"
BARIS 5-DRAWER CHEST OF DRAWERS,157255  |  3560238651889,"€82.69
HT",In stock,https://images.easyrea.com/images/produits/157255/157255.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'NOIR + BOIS', 'Product dimensions': 'L. 42 x P. 37 x H. 87,5 cm', 'Product Weight': '16.000 Kg', 'Material': 'MDF_E1/SAPIN/FER', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG/STICKER IMPRIME', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403609000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560238651889'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 8', 'Packing dimensions': '47.80 x 42.30 x 87.00 cm', 'Packing details dimensions': 'L.47.80 x l.42.30 x H.87.00 cm', 'Packing weight': '16.50 kg', 'Volume': '0.1759 m3'}","Description
Collection: Café de la place
Empilable : N/A
Nombre d'étagères : N/A
Nombre de tiroirs : 5 (L. 37 x l. 32,5 x H. 14,8 cm)
Nombre niches / cases : N/A
Pliable : N/A","['https://images.easyrea.com/images/produits/157255/157255_0.jpg', 'https://images.easyrea.com/images/produits/157255/157255_1.jpg', 'https://images.easyrea.com/images/produits/157255/157255_2.jpg', 'https://images.easyrea.com/images/produits/157255/157255.jpg']"
BARIS 10-DRAWER CHEST OF DRAWERS,157256  |  3560238651896,"€137.82
HT",In stock,https://images.easyrea.com/images/produits/157256/157256.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'NOIR + BOIS', 'Product dimensions': 'L. 82 x P. 38 x H. 88 cm', 'Product Weight': '28.700 Kg', 'Material': 'FER/MDF_E1/SAPIN', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560238651896'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '89.80 x 44.20 x 90.00 cm', 'Packing details dimensions': 'L.89.80 x l.44.20 x H.90.00 cm', 'Packing weight': '38.00 kg', 'Volume': '0.3572 m3'}","Description
Collection: Café de la place
Empilable : N/A
Nombre d'étagères : N/A
Nombre de tiroirs : 10 x L. 37 x l. 32,5 x H. 14,8 cm
Nombre niches / cases : N/A
Pliable : N/A","['https://images.easyrea.com/images/produits/157256/157256_0.jpg', 'https://images.easyrea.com/images/produits/157256/157256_1.jpg', 'https://images.easyrea.com/images/produits/157256/157256_2.jpg', 'https://images.easyrea.com/images/produits/157256/157256.jpg']"
BARIS 2-DRAWER CONSOLE TABLE,184917  |  3560231550677,"€88.20
HT",In stock,https://images.easyrea.com/images/produits/184917/184917.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'BOIS METAL', 'Product dimensions': 'L. 112 x P. 38 x H. 84,5 cm', 'Product Weight': '17.000 Kg', 'Material': 'FER/MDF_E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560231550677'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '123.60 x 31.50 x 50.90 cm', 'Packing details dimensions': 'L.123.60 x l.31.50 x H.50.90 cm', 'Packing weight': '21.20 kg', 'Volume': '0.1982 m3'}","Description
Collection: Café de la place
Nombre de tiroirs : 2","['https://images.easyrea.com/images/produits/184917/184917_0.jpg', 'https://images.easyrea.com/images/produits/184917/184917_1.jpg', 'https://images.easyrea.com/images/produits/184917/184917_2.jpg', 'https://images.easyrea.com/images/produits/184917/184917.jpg']"
CIERNA 1-DOOR 2-DRAWER SIDEBOARD,166688  |  3560233811820,"€121.28
HT",In stock,https://images.easyrea.com/images/produits/166688/166688.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'METAL NOIR', 'Product dimensions': 'L. 80 x P. 42,5 x H. 85 cm', 'Product Weight': '23.200 Kg', 'Material': 'FER/SAPIN/MDF_E1', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560233811820'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '87.50 x 47.50 x 93.00 cm', 'Packing details dimensions': 'L.87.50 x l.47.50 x H.93.00 cm', 'Packing weight': '24.60 kg', 'Volume': '0.3865 m3'}","Description
Collection: Wild forest
Nombre de tiroirs : 2 tiroirs clapets H. 22 cm / 1 porte grillage - 1 porte pleine
Pliable : /
Empilable : /
Nombre d'étagères : 2 (haut : H. 25 cm / bas : H. 22 cm)
Nombre niches / cases : 1 niche avec 3 rangements verres à vin (amovible)","['https://images.easyrea.com/images/produits/166688/166688_0.jpg', 'https://images.easyrea.com/images/produits/166688/166688_1.jpg', 'https://images.easyrea.com/images/produits/166688/166688_2.jpg', 'https://images.easyrea.com/images/produits/166688/166688_3.jpg', 'https://images.easyrea.com/images/produits/166688/166688_4.jpg', 'https://images.easyrea.com/images/produits/166688/166688_5.jpg', 'https://images.easyrea.com/images/produits/166688/166688.jpg']"
CIERNA 2-DOOR 2-DRAWER SIDEBOARD,166689  |  3560233811837,"€220.50
HT",In arrival,https://images.easyrea.com/images/produits/166689/166689.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'METAL NOIR', 'Product dimensions': 'L. 140 x P. 42,5 x H. 85 cm', 'Product Weight': '36.600 Kg', 'Material': 'FER/SAPIN/MDF_E1', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403208000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560233811837'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '147.50 x 50.00 x 93.00 cm', 'Packing details dimensions': 'L.147.50 x l.50.00 x H.93.00 cm', 'Packing weight': '42.50 kg', 'Volume': '0.6859 m3'}","Description
Collection: Wild forest
Nombre de tiroirs : 2 tiroirs clapets H. 22 cm / 1 porte grillage - 1 porte pleine
Pliable : /
Empilable : /
Nombre d'étagères : 2 derrière chaque porte (haut : H. 25 cm / bas : H. 22 cm)
Nombre niches / cases : 1 niche L. 58 x P. 41 cm avec 5 rangements verres à vin (amovible)","['https://images.easyrea.com/images/produits/166689/166689_0.jpg', 'https://images.easyrea.com/images/produits/166689/166689_1.jpg', 'https://images.easyrea.com/images/produits/166689/166689_2.jpg', 'https://images.easyrea.com/images/produits/166689/166689_3.jpg', 'https://images.easyrea.com/images/produits/166689/166689_4.jpg', 'https://images.easyrea.com/images/produits/166689/166689_5.jpg', 'https://images.easyrea.com/images/produits/166689/166689_6.jpg', 'https://images.easyrea.com/images/produits/166689/166689_7.jpg', 'https://images.easyrea.com/images/produits/166689/166689.jpg']"
CIERNA 1-DOOR 6 DRAWER CHEST OF DRAWERS,131333  |  3560239281726,"€148.84
HT",In stock,https://images.easyrea.com/images/produits/131333/131333.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Product dimensions': 'L. 108 x P. 41,5 x H. 70,5 cm', 'Packing dimensions': 'Poids max tiroir : 3 kg Poids max tablette : 6,5 kg', 'Product Weight': '30.100 Kg', 'Material': 'FER/CONTRE_PLAQUE', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560239281726'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '114.50 x 45.50 x 79.00 cm', 'Packing details dimensions': 'L.114.50 x l.45.50 x H.79.00 cm', 'Packing weight': '30.80 kg', 'Volume': '0.4116 m3'}","Description
Nombre d'étagères : L. 33,5 x l. 37 x H. 28,5 cm
Nombre de tiroirs : 6 x L. 31 x l. 37,5 x H. 16,5 cm","['https://images.easyrea.com/images/produits/131333/131333_0.jpg', 'https://images.easyrea.com/images/produits/131333/131333_1.jpg', 'https://images.easyrea.com/images/produits/131333/131333.jpg']"
CIERNA BOOKCASE WITH 4 SHELVES AND 2 DRAWERS,140122  |  3560238915752,"€148.84
HT",In stock,https://images.easyrea.com/images/produits/140122/140122.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'ITEM SIZE :L:93xP:42xH198,5CM', 'Product dimensions': 'L. 93 x P. 41 x H. 198,5 cm', 'Product Weight': '27.300 Kg', 'Material': 'IRON/FIR', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG/STICKER IMPRIME', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560238915752'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 7', 'Packing dimensions': '194.00 x 26.50 x 45.50 cm', 'Packing details dimensions': 'L.194.00 x l.26.50 x H.45.50 cm', 'Packing weight': '34.50 kg', 'Volume': '0.2339 m3'}","Description
Collection: District 9
Nombre d'étagères : 5 x H. 32 cm
Nombre de tiroirs : 2 x L. 39 x l. 37,5 x H. 11,5 cm","['https://images.easyrea.com/images/produits/140122/140122_0.jpg', 'https://images.easyrea.com/images/produits/140122/140122_1.jpg', 'https://images.easyrea.com/images/produits/140122/140122.jpg']"
CIERNA 1-DOOR CONSOLE TABLE,185016  |  3560231638597,"€99.23
HT",In stock,https://images.easyrea.com/images/produits/185016/185016.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'NOIR + BOIS', 'Product dimensions': 'L. 110 x P. 40 x H. 85,5 cm', 'Packing dimensions': 'Hauteur entre étagère et plateau : 46 cm / Hauteur entre sol et étagère : 13,5 cm', 'Product Weight': '15.500 Kg', 'Material': 'FER/SAPIN/MDF_E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME/HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560231638597'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 8', 'Packing dimensions': '116.50 x 36.50 x 47.00 cm', 'Packing details dimensions': 'L.116.50 x l.36.50 x H.47.00 cm', 'Packing weight': '19.00 kg', 'Volume': '0.1999 m3'}",,"['https://images.easyrea.com/images/produits/185016/185016_0.jpg', 'https://images.easyrea.com/images/produits/185016/185016_1.jpg', 'https://images.easyrea.com/images/produits/185016/185016_2.jpg', 'https://images.easyrea.com/images/produits/185016/185016.jpg']"
CIERNA 1-DRAWER BEDSIDE TABLE,166685  |  3560233811790,"€49.62
HT",In stock,https://images.easyrea.com/images/produits/166685/166685.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'METAL NOIR', 'Product dimensions': 'L. 43 x P. 34,5 x H. 64 cm', 'Packing dimensions': '2 étagères : H. 18 cm 1 Tiroir : H. 13.4 cm', 'Product Weight': '8.800 Kg', 'Material': 'FER/SAPIN/MDF_E1', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560233811790'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 8', 'Packing dimensions': '48.00 x 41.00 x 70.00 cm', 'Packing details dimensions': 'L.48.00 x l.41.00 x H.70.00 cm', 'Packing weight': '10.50 kg', 'Volume': '0.1378 m3'}","Description
Collection: Wild forest
Nombre de tiroirs : 1 (L. 37,5 x l. 29,5 x H. 13,5 cm)","['https://images.easyrea.com/images/produits/166685/166685_0.jpg', 'https://images.easyrea.com/images/produits/166685/166685_1.jpg', 'https://images.easyrea.com/images/produits/166685/166685_2.jpg', 'https://images.easyrea.com/images/produits/166685/166685_3.jpg', 'https://images.easyrea.com/images/produits/166685/166685_4.jpg', 'https://images.easyrea.com/images/produits/166685/166685.jpg']"
DANIK 2-DRAWER DISPLAY CABINET,179079  |  3560237588018,"€220.50
HT",In arrival,https://images.easyrea.com/images/produits/179079/179079.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron Caramel', 'Assortment number': '0', 'Assortment details': 'BOIS', 'Product dimensions': 'L. 80 x P. 40 x H. 150 cm', 'Product Weight': '31.000 Kg', 'Material': 'TEMP GLAS/MDF E1', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '4.80 TTC', 'Gencod': '3560237588018'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 1', 'Packing dimensions': '87.00 x 47.00 x 157.00 cm', 'Packing details dimensions': 'L.87.00 x l.47.00 x H.157.00 cm', 'Packing weight': '42.70 kg', 'Volume': '0.6420 m3'}",,"['https://images.easyrea.com/images/produits/179079/179079_0.jpg', 'https://images.easyrea.com/images/produits/179079/179079_1.jpg', 'https://images.easyrea.com/images/produits/179079/179079_2.jpg', 'https://images.easyrea.com/images/produits/179079/179079_3.jpg', 'https://images.easyrea.com/images/produits/179079/179079_4.jpg', 'https://images.easyrea.com/images/produits/179079/179079_5.jpg', 'https://images.easyrea.com/images/produits/179079/179079.jpg']"
DANIK 1-DOOR 2-DRAWER SIDEBOARD WOOD AND GLASS,179077  |  3560237587998,"€137.82
HT",In arrival,https://images.easyrea.com/images/produits/179077/179077.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron Caramel', 'Assortment number': '0', 'Assortment details': 'BOIS', 'Product dimensions': 'L. 94 x P. 40 x H. 85 cm', 'Product Weight': '21.500 Kg', 'Material': 'MDF E1', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '3.50 TTC', 'Gencod': '3560237587998'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '100.00 x 46.00 x 92.00 cm', 'Packing details dimensions': 'L.100.00 x l.46.00 x H.92.00 cm', 'Packing weight': '24.70 kg', 'Volume': '0.4232 m3'}",,"['https://images.easyrea.com/images/produits/179077/179077_0.jpg', 'https://images.easyrea.com/images/produits/179077/179077_1.jpg', 'https://images.easyrea.com/images/produits/179077/179077_2.jpg', 'https://images.easyrea.com/images/produits/179077/179077_3.jpg', 'https://images.easyrea.com/images/produits/179077/179077_4.jpg', 'https://images.easyrea.com/images/produits/179077/179077.jpg']"
DANIK 2-DOOR 4-DRAWER SIDEBOARD WOOD AND GLASS,179078  |  3560237588001,"€220.50
HT",In arrival,https://images.easyrea.com/images/produits/179078/179078.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron Caramel', 'Assortment number': '0', 'Assortment details': 'BOIS', 'Product dimensions': 'L. 160 x P. 40 x H. 85 cm', 'Product Weight': '38.000 Kg', 'Material': 'MDF E1', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '4.80 TTC', 'Gencod': '3560237588001'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '166.00 x 46.00 x 92.00 cm', 'Packing details dimensions': 'L.166.00 x l.46.00 x H.92.00 cm', 'Packing weight': '44.00 kg', 'Volume': '0.7025 m3'}",,"['https://images.easyrea.com/images/produits/179078/179078_0.jpg', 'https://images.easyrea.com/images/produits/179078/179078_1.jpg', 'https://images.easyrea.com/images/produits/179078/179078_2.jpg', 'https://images.easyrea.com/images/produits/179078/179078_3.jpg', 'https://images.easyrea.com/images/produits/179078/179078_4.jpg', 'https://images.easyrea.com/images/produits/179078/179078_5.jpg', 'https://images.easyrea.com/images/produits/179078/179078.jpg']"
DANIK 2-DRAWER CONSOLE TABLE,185003  |  3560231638511,"€93.72
HT",In arrival,https://images.easyrea.com/images/produits/185003/185003.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '0', 'Assortment details': 'BOIS', 'Product dimensions': 'L. 110 x P. 40 x H. 85 cm', 'Packing dimensions': 'Hauteur entre étagère : 43 cm', 'Product Weight': '16.000 Kg', 'Material': 'STEEL/MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME/HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560231638511'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 10', 'Packing dimensions': '115.00 x 31.00 x 45.00 cm', 'Packing details dimensions': 'L.115.00 x l.31.00 x H.45.00 cm', 'Packing weight': '15.30 kg', 'Volume': '0.1604 m3'}","Description
Nombre de tiroirs : 2 x L. 48,5 x l. 30 x H. 13cm","['https://images.easyrea.com/images/produits/185003/185003_0.jpg', 'https://images.easyrea.com/images/produits/185003/185003_1.jpg', 'https://images.easyrea.com/images/produits/185003/185003_2.jpg', 'https://images.easyrea.com/images/produits/185003/185003.jpg']"
DANIK 1-DOOR 2-DRAWER DESK,185004  |  3560231638535,"€165.38
HT",In stock,https://images.easyrea.com/images/produits/185004/185004.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron Caramel', 'Assortment number': '0', 'Assortment details': 'BOIS', 'Product dimensions': 'L. 143 x P. 60 x H. 78 cm', 'Product Weight': '33.700 Kg', 'Material': 'MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME/HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403301100', 'ECO MOB': '4.80 TTC', 'Gencod': '3560231638535'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 15', 'Packing dimensions': 'Multi-colis', 'Packing details dimensions': 'Colis 1 L.148.00 x l.7.00 x H.65.00 cm, Colis 2 L.77.00 x l.46.50 x H.64.00 cm, Colis 3 L.77.00 x l.46.50 x H.64.00 cm', 'Packing weight': '10.00 kg', 'Volume': '0.0673 m3'}","Description
Nombre de tiroirs : 2 x L. 33,5 x l. 40 x H. 15,5 cm
Nombre d'étagères : 4 x H. 15 cm","['https://images.easyrea.com/images/produits/185004/185004_0.jpg', 'https://images.easyrea.com/images/produits/185004/185004_1.jpg', 'https://images.easyrea.com/images/produits/185004/185004_2.jpg', 'https://images.easyrea.com/images/produits/185004/185004.jpg']"
DANIK 3-TIER SHELF,156988  |  3560239697060,"€88.20
HT",In stock,https://images.easyrea.com/images/produits/156988/156988.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '1', 'Assortment details': 'BOIS', 'Product dimensions': 'L. 91,5 x P. 24,5 x H. 100,5 cm', 'Packing dimensions': 'D. 91.5 cm Espace entre étagères : 22.5 cm', 'Product Weight': '9.080 Kg', 'Material': 'FER/MDF_E1/SAPIN', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403208000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560239697060'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 6', 'Packing dimensions': '93.00 x 27.00 x 103.00 cm', 'Packing details dimensions': 'L.93.00 x l.27.00 x H.103.00 cm', 'Packing weight': '12.00 kg', 'Volume': '0.2586 m3'}","Description
Collection: Wild forest
Pliable :
Empilable :
Nombre de tiroirs :
Nombre d'étagères : 3 (poids max : 10kg)
Nombre niches / cases :","['https://images.easyrea.com/images/produits/156988/156988_0.jpg', 'https://images.easyrea.com/images/produits/156988/156988_1.jpg', 'https://images.easyrea.com/images/produits/156988/156988.jpg']"
IVAN CHEST OF DRAWERS WITH 10 FLAP DRAWERS,157155  |  3560238338209,"€148.84
HT",In stock,https://images.easyrea.com/images/produits/157155/157155.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 63 x P. 41 x H. 123 cm', 'Product Weight': '24.850 Kg', 'Material': 'FER/MDF_E1', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403208000', 'ECO MOB': '2.20 TTC', 'Gencod': '3560238338209'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '70.00 x 48.50 x 131.00 cm', 'Packing details dimensions': 'L.70.00 x l.48.50 x H.131.00 cm', 'Packing weight': '26.10 kg', 'Volume': '0.4447 m3'}","Description
Collection: Vintage vibes
Empilable : NON
Nombre d'étagères : N/A
Nombre de tiroirs : 10 (L. 29 x l. 37,5 x H. 22 cm)
Nombre niches / cases : N/A
Pliable : NON","['https://images.easyrea.com/images/produits/157155/157155_0.jpg', 'https://images.easyrea.com/images/produits/157155/157155_1.jpg', 'https://images.easyrea.com/images/produits/157155/157155.jpg']"
IVAN CHEST OF DRAWERS WITH 6 FLAP DRAWERS,157156  |  3560238338070,"€148.84
HT",In stock,https://images.easyrea.com/images/produits/157156/157156.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 85 x P. 41,5 x H. 82 cm', 'Packing dimensions': 'Largeur porte ouvertes : 22.5 cm', 'Product Weight': '21.150 Kg', 'Material': 'FER/MDF_E1', 'Packaging': 'STICKER IMPRIME/BOITE BLANCHE/HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403208000', 'ECO MOB': '2.20 TTC', 'Gencod': '3560238338070'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '91.40 x 48.00 x 90.00 cm', 'Packing details dimensions': 'L.91.40 x l.48.00 x H.90.00 cm', 'Packing weight': '25.70 kg', 'Volume': '0.3948 m3'}","Description
Collection: Vintage vibes
Empilable : Non
Nombre d'étagères : N/A
Nombre de tiroirs : 6 (L. 40 x l. 37 x H. 23 cm)
Nombre niches / cases : N/A
Pliable : Non","['https://images.easyrea.com/images/produits/157156/157156_0.jpg', 'https://images.easyrea.com/images/produits/157156/157156.jpg', 'https://easyrea.com/assets/img/empty.svg']"
SILAS 1-DRAWER BOOKCASE,179068  |  3560237595320,"€330.76
HT",In stock,https://images.easyrea.com/images/produits/179068/179068.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '1', 'Assortment details': 'MANGUIER + METAL NOIR', 'Product dimensions': 'L. 90 x P. 40 x H. 180 cm', 'Product Weight': '51.300 Kg', 'Material': 'MANGUIER/FER', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '4.20 TTC', 'Gencod': '3560237595320'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 1', 'Packing dimensions': '94.00 x 47.00 x 167.00 cm', 'Packing details dimensions': 'L.94.00 x l.47.00 x H.167.00 cm', 'Packing weight': '54.00 kg', 'Volume': '0.7378 m3'}","Description
Empilable :
Nombre d'étagères : 1 x H. 16 cm / 3 x H. 35 cm
Nombre de tiroirs : 1 x L. 79 x P. 38 x H. 16 cm
Nombre niches / cases :
Pliable :","['https://images.easyrea.com/images/produits/179068/179068_0.jpg', 'https://images.easyrea.com/images/produits/179068/179068_1.jpg', 'https://images.easyrea.com/images/produits/179068/179068_2.jpg', 'https://images.easyrea.com/images/produits/179068/179068_3.jpg', 'https://images.easyrea.com/images/produits/179068/179068_4.jpg', 'https://images.easyrea.com/images/produits/179068/179068_5.jpg', 'https://images.easyrea.com/images/produits/179068/179068.jpg']"
SILAS 6-DRAWER SIDEBOARD,166501  |  3560238653722,"€385.88
HT",In stock,https://images.easyrea.com/images/produits/166501/166501.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'BOIS', 'Product dimensions': 'L. 150 x P. 41,5 x H. 105 cm', 'Packing dimensions': 'Tiroirs : L. 67 x l. 38 x H. 22 cm', 'Product Weight': '76.500 Kg', 'Material': 'IRON/MANGO', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '7.00 TTC', 'Gencod': '3560238653722'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '156.00 x 46.00 x 91.50 cm', 'Packing details dimensions': 'L.156.00 x l.46.00 x H.91.50 cm', 'Packing weight': '81.00 kg', 'Volume': '0.6566 m3'}","Description
Collection: The Cuba factory
Nombre de tiroirs :
Pliable : Non
Empilable : Non
Nombre d'étagères :
Nombre niches / cases :","['https://images.easyrea.com/images/produits/166501/166501_0.jpg', 'https://images.easyrea.com/images/produits/166501/166501_1.jpg', 'https://images.easyrea.com/images/produits/166501/166501_2.jpg', 'https://images.easyrea.com/images/produits/166501/166501_3.jpg', 'https://images.easyrea.com/images/produits/166501/166501.jpg']"
